"Play script: The MURDER of GONZAGO!
about fratricide & other TERRIBLE acts
CLAUDIUS is also guilty of!"
"The duel is SET. Claudius summons CUPS
tosses a pearl in one 'to thy health'
Laertes picks a sharp FOIL of a length
'Come MY LORD' he says. ENGARDE!"
"We trade blows but more important we trade WEAPONS!
'Part them they are incensed!'
Queen drinks, Claudius looks NERVOUS!"
"'O yet defend me friends!'
I FORCE the poison down CLAUDIUS throat!
*FOLLOW MY MOTHER*
He dies AT LAST"
"Laertes COLLAPSES
'I am justly kill'd with mine OWN treachery!
The king! the kings to blame!'

Gertrude CRUMPLES 'The drink! O my dear Hamlet!'"
"'they bleed on both sides!'
the QUEEN looks SAD"
"'A very palpable hit!' says OSRIC
Laertes scores back with his FOIL
The wound BURNS!"
"The poison OVERCOMES me
*I DIE Horatio! Tell my story!*

sound of a DRUM then all is dark"
"I feel WEAKER"
"Looks FISHY to me"
"My hour is almost come
Drop treasures and SCORE
or ADMIT FAILURE"
"You are proved duller than the fat weed
that rots itself in ease!"
"Danish tragedy, not GREEK!"
"This is no DREAM its a serious tragedy!"
"Angels and ministers of grace defend us"
"*I could be bounded in a nut shell and
count myself a king of infinite space
were it not that I have bad DREAMS*"
"What, art a heathen?
Try reading HAMLET!"
"I assume the pose, nothing comes out"
"Pretty ordinary Danish"

"Wardrobe" 1
"*Robe*/ROBE/" 0
"Dagger/DAGG/" 0
"Closed door" 1
"Open door leads out" 0
"Bernardo" 3
"Francisco" 3
"couch for luxury & damned incest" 4
"Money/MONE/" 6
"Horatio" 7
"*Guildenstern inkpad*/INKP/" 0
"Players" 0
"GHOST of King Hamlet!" 8
"Staircase to Tourney Room" 0
"Queen Gertrude" 0
"Claudius" 0
"Dead Polonius/POLO/" 0
"*Polonius Cape*/CAPE/" 0
"Osric pointing to the TOURNEY STAIRS" 0
"Flowers/FLOW/" 0
"Sailor" 12
"*Rosencrantz Pen*/PEN/" 0
"blank paper/PAPE/" 0
"Ship" 0
"*Skull*/SKUL/" 0
"Ophelia's GRAVE" 0
"Rank offense SMELLS to HEAVEN" 0
"Water bottle/WATE/" 0
"Ophelia" 0
"Notary seal/SEAL/" 0
"Book/BOOK/" 16
"Script/SCRI/" 0
"Laertes" 17
"POISONED Goblet/GOBL/" 0
"*Queens ring*/RING/" 0
"*Laertes foil*/FOIL/" 0
"*THE CROWN*/CROW/" 0
"a pair of corpses" 0
"a pile of bodies" 0
"Affectionate tribute pastiche of W Shakespeare and S Adams by J Compton-test thanks to JJ Guest-Laura BK-Henrik A-Karona-Mike C-ahope1-Dokken-pdxiv-created in Mike T's ScottKit/XYZC/" 0

""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"cont"
""
""
""
""
""
""
""
""
""
""
"cont"
"cont"
""
""
""
""
""
""
"cont"
"cont"
""
""
""
""
""
""
""
""
""
"cont"
""
""
""
""
""
"cont"
""
""
""
""
""
""
""
"cont"
""
""
"cont"
""
""
""
""
""
""
""
""
"cont"
""
"cont"
""
"cont"
""
""
""
""
""
""
"cont"
""
""
""
""
""
"cont"
""
""
""
""
""
""
""
"cont"
""
""
""
"cont"
"cont"
""
""
""
""
"cont"
""
""
""
""
""
""
""
""
""
""
""
""
"cont"
""
"cont"
""
"cont"
""
""
""
"cont"
""
""
"cont"
""
""
""
""
""
""
""
""
""
""
""
""
""
""

7
1603
0
